"WOS:000169569500037";"Sedano,M"
"WOS:000074058700005";"Mato,D"
"WOS:000076263200011";"Montaldo,G"
"WOS:000076178000015";"Gaspar,C"
"WOS:000076178000005";"Lasarte Valcarcel,J"
"WOS:000076263200006";"Gonzalez Stephan,B"
"WOS:000075823500006";"Cardozo Galue, G"
"WOS:000075823500006";"Vazquez de Ferrer, B"
"WOS:000075823500006";"Urdaneta Quintero,A"
"WOS:000078306800005";"Cartay,R"
"WOS:000070942800011";"Bastin,GL"
"WOS:000070942800014";"Bastin,GL"
"WOS:000070942800016";"Bastin,GL"
"WOS:000073733800007";"Gradowska,A"
"WOS:000083462900008";"Gaspar,C"
"WOS:000083462900019";"Montaldo,G"
"WOS:A1997XG43800031";"Deagan, K"
"WOS:A1997XG43800031";"Cruxent,JM"
"WOS:A1997XR64400003";"Paz,Y"
"WOS:000071579800017";"Rios,A"
"WOS:000071579800019";"Infante,AG"
"WOS:000071579800024";"Sifontes Greco,L"
"WOS:A1997YC13000043";"Gsmez,H"
"WOS:000071769800038";"Shiro,M"
"WOS:A1997YA49300002";"Zucchi,A"
"WOS:000083462800012";"Lasarte Valcarcel,J"
"WOS:000083462800002";"Gonzalez Stephan,B"
"WOS:000070589200005";"Obediente, E"
"WOS:000070589200005";"D'Introno,F"
"WOS:A1996XC84400001";"GonzalezStephan,B"
"WOS:A1996UK22500059";"BERGLUND,S"
"WOS:A1996UK22500060";"ELLNER,S"
"WOS:A1996UQ83200011";"Sosa,PB"
"WOS:A1996TZ79100013";"Ellner,S"
"WOS:A1996TY17200016";"BASTIN,GL"
"WOS:A1996TY17200018";"ALONSODELEON,R"
"WOS:A1996TY17200020";"GREGSON,M"
"WOS:A1996UC22400012";"Vessuri,H"
"WOS:A1996VG75700016";"Heinen, HD"
"WOS:A1996VG75700016";"Illius,B"
"WOS:A1996UW24800013";"POLLAKELTZ,A"
"WOS:A1996UU87400004";"ECHEVERRIA,P"
"WOS:A1996WL38700003";"Stefano,LD"
"WOS:A1995UF66100004";"MONTALDO,G"
"WOS:000083462300031";"Saraceni,GA"
"WOS:A1995QX13200032";"OLIVEROS,A"
"WOS:A1995QV73900024";"ALVARENGA,T"
"WOS:A1995RN24000003";"AMODIO,E"
"WOS:A1995RX96800007";"JIMENEZ,N"
"WOS:A1995QT32400005";"PACHECO,C"
"WOS:A1994QR68100006";"HARWICHVALLENILLA,N"
"WOS:A1994PC18500050";"BERGLUND,S"
"WOS:A1994QP23500001";"MONTALDO,G"
"WOS:A1994NV64700084";"THEIBAULT,J"
"WOS:A1994NV21400022";"KORNBLITH,M"
"WOS:000284260500010";"Arnal,YT"
"WOS:A1994PU27000002";"MORALES,F"
"WOS:A1994RE33700008";"CHELAFLORES,G"
"WOS:A1994QE45800008";"CHELAFLORES,G"
"WOS:A1994PL30900007";"GONZALEZSTEPHAN,B"
"WOS:A1994PL30900011";"SIFONTESGRECO,LC"
"WOS:A1994PL30900012";"PACHECO,C"
"WOS:A1994PL30900015";"ARELLANO,A"
"WOS:A1994PL30900018";"BUSTILLO,C"
"WOS:A1994PL30900022";"LEANEZARISTIMUNO,C"
"WOS:A1994PL30900032";"GERENDAS,J"
"WOS:A1994NQ53200022";"MONTALDO,G"
"WOS:A1993KW82000010";"ELLNER,S"
"WOS:A1993MA63400008";"BASTIN,GL"
"WOS:A1993LR51200003";"BRAVO,V"
"WOS:A1993LR51200007";"BRITTOGARCIA,L"
"WOS:A1993LN40700014";"BASTIN,GL"
"WOS:A1993LN40700022";"BASTIN,GL"
"WOS:A1993LK47800015";"POLLAKELTZ,A"
"WOS:A1993MU79100003";"RIOS,A"
"WOS:A1993LF71300008";"LASARTEVALCARCEL,J"
"WOS:A1993KZ75600016";"OSORIOTEJEDA,N"
"WOS:A1993KY69200024";"BASTIN,GL"
"WOS:A1993LL07300004";"GILDEA,S"
"WOS:A1993KW86100007";"MONTERO, M"
"WOS:A1993KW86100007";"SANCHEZ,MS"
"WOS:A1992KK11200005";"NIAZ,M"
"WOS:A1992LX63400016";"OSORIO,N"
"WOS:A1992JW80500005";"FRASER,AS"
"WOS:A1992KL22300004";"SILVABEAUREGARD,P"
"WOS:A1992JJ51200005";"DAVILA, J"
"WOS:A1992JJ51200005";"NUNEZ,LA"
"WOS:A1992HH26500007";"MADURO,O"
"WOS:A1992HV77500019";"AZPARREGIMENEZ,L"
"WOS:A1992HH35500037";"ELLNER,S"
"WOS:A1992HJ56100039";"RIVASROJAS,R"
"WOS:A1992KG35300008";"VASQUEZ,E"
"WOS:A1991HG61000009";"MORENOGOMEZ, L"
"WOS:A1991HG61000009";"PINO, H"
"WOS:A1991HG61000009";"FANARTZOGLOO,J"
"WOS:A1991GC34800001";"NIAZ,M"
"WOS:A1991FN20100003";"VANDERMERWE, NJ"
"WOS:A1991FN20100003";"MEDINA,E"
"WOS:A1991FD85300006";"DECHUMACEIRO,CLD"
"WOS:A1991FA80600003";"KORNBLITH,M"
"WOS:A1991FH24500026";"OSORIO,N"
"WOS:A1991FH24500033";"GERENDAS,J"
"WOS:A1991LG36400006";"HARWICHVALLENILLA,N"
"WOS:A1991LG36400004";"RODRIGUEZMIRABAL, A"
"WOS:A1991LG36400004";"OLIVARES,PP"
"WOS:A1990DW78000050";"COLL, J"
"WOS:A1990DW78000050";"OSUNA,A"
"WOS:A1990DT61200040";"FERNANDEZPALAZZI, F"
"WOS:A1990DT61200040";"RIVAS, S"
"WOS:A1990DT61200040";"MUJICA,P"
"WOS:A1990DT16900031";"VALLENILLA,NH"
"WOS:A1990EJ18700010";"HERNANDEZARVELO,MA"
"WOS:A1990GY33400011";"MATO,D"
